user_id,n_dow_0,n_dow_1,n_dow_2,n_dow_3,n_dow_4,n_dow_5,n_dow_6,n_hod_0,n_hod_1,n_hod_2,n_hod_3,n_hod_4,n_hod_5,n_hod_6,n_hod_7,n_hod_8,n_hod_9,n_hod_10,n_hod_11,n_hod_12,n_hod_13,n_hod_14,n_hod_15,n_hod_16,n_hod_17,n_hod_18,n_hod_19,n_hod_20,n_hod_21,n_hod_22,n_hod_23,order_size_mean,order_size_std,order_size_amax,order_size_amin,small,medium,large,xl,days_since_prior_order,reordered,organic,popular,prepared,dairy,gluten,snack,meat,fish,beverage,veg,label
144209,5.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,20.0,3.5929223355217283,25.0,13.0,0.0,0.0,6.0,6.0,22.475655430711612,0.6118881118881119,0.506993006993007,0.08741258741258741,0.22727272727272727,0.26223776223776224,0.15034965034965034,0.14685314685314685,0.027972027972027972,0.017482517482517484,0.04195804195804196,0.1888111888111888,3.0
30155,17.0,11.0,6.0,9.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,7.0,7.0,5.0,8.0,3.0,4.0,2.0,7.0,5.0,2.0,5.0,0.0,1.0,1.0,0.0,17.217391304347824,11.321335357240319,45.0,1.0,13.0,13.0,11.0,32.0,4.868744872846595,0.7806661251015434,0.49959382615759546,0.19496344435418358,0.23639317627944761,0.08529650690495533,0.14053614947197401,0.132412672623883,0.09991876523151909,0.012997562956945572,0.021121039805036556,0.35905767668562144,5.0
27064,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.75,6.3966136874651625,15.0,1.0,1.0,1.0,2.0,0.0,25.53488372093023,0.36231884057971014,0.4492753623188406,0.11594202898550725,0.07246376811594203,0.0,0.14492753623188406,0.2608695652173913,0.057971014492753624,0.043478260869565216,0.17391304347826086,0.36231884057971014,1.0
139154,7.0,4.0,7.0,4.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,9.147058823529411,3.7508169044863275,18.0,2.0,5.0,20.0,9.0,0.0,10.274447949526813,0.5339506172839507,0.4074074074074074,0.13271604938271606,0.19753086419753085,0.037037037037037035,0.06172839506172839,0.10185185185185185,0.046296296296296294,0.018518518518518517,0.18209876543209877,0.37037037037037035,1.0
155972,1.0,11.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.407407407407407,6.313960473909927,27.0,4.0,2.0,7.0,14.0,4.0,8.425373134328359,0.5060827250608273,0.043795620437956206,0.0340632603406326,0.3260340632603406,0.17761557177615572,0.11435523114355231,0.10462287104622871,0.07785888077858881,0.0,0.046228710462287104,0.24087591240875914,1.0
36198,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.166666666666666,5.946988033169956,22.0,7.0,0.0,3.0,2.0,1.0,4.477777777777778,0.6122448979591837,0.6428571428571429,0.20408163265306123,0.29591836734693877,0.11224489795918367,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.0,0.1326530612244898,0.5612244897959183,1.0
115693,4.0,1.0,0.0,4.0,1.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,3.0,2.0,3.0,0.0,0.0,0.0,24.176470588235293,5.368090841909023,34.0,15.0,0.0,0.0,10.0,24.0,8.242890995260664,0.8132875143184422,0.15120274914089346,0.10767468499427263,0.30927835051546393,0.20847651775486828,0.030927835051546393,0.029782359679266894,0.06872852233676977,0.002290950744558992,0.010309278350515464,0.3917525773195876,5.0
133766,1.0,4.0,1.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8846153846153846,1.8831234282844675,9.0,1.0,22.0,4.0,0.0,0.0,11.865384615384615,0.6132075471698113,0.0,0.2641509433962264,0.09433962264150944,0.0,0.03773584905660377,0.29245283018867924,0.009433962264150943,0.0,0.5849056603773585,0.11320754716981132,1.0
64563,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.8,7.9498427657407165,24.0,3.0,1.0,2.0,1.0,1.0,28.303030303030305,0.4594594594594595,0.16216216216216217,0.16216216216216217,0.013513513513513514,0.20270270270270271,0.24324324324324326,0.40540540540540543,0.0,0.0,0.04054054054054054,0.10810810810810811,1.0
35841,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,5.291502622129181,16.0,6.0,0.0,2.0,1.0,0.0,30.0,0.11904761904761904,0.047619047619047616,0.023809523809523808,0.11904761904761904,0.023809523809523808,0.2857142857142857,0.11904761904761904,0.023809523809523808,0.0,0.0,0.35714285714285715,4.0
104604,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.3166247903554,14.0,5.0,1.0,3.0,1.0,0.0,27.44,0.13725490196078433,0.45098039215686275,0.0784313725490196,0.1568627450980392,0.17647058823529413,0.0784313725490196,0.11764705882352941,0.0,0.0,0.058823529411764705,0.3137254901960784,1.0
203797,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.7071067811865476,10.0,9.0,0.0,2.0,0.0,0.0,13.266666666666667,0.3170731707317073,0.2682926829268293,0.14634146341463414,0.5853658536585366,0.04878048780487805,0.12195121951219512,0.12195121951219512,0.0,0.0,0.04878048780487805,0.21951219512195122,1.0
16092,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.777777777777778,2.1081851067789197,9.0,2.0,4.0,5.0,0.0,0.0,19.87142857142857,0.5512820512820513,0.6538461538461539,0.3717948717948718,0.20512820512820512,0.0,0.038461538461538464,0.08974358974358974,0.19230769230769232,0.0,0.0,0.5897435897435898,6.0
104421,3.0,4.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,7.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.391304347826087,2.310826897155345,10.0,1.0,16.0,7.0,0.0,0.0,10.42156862745098,0.21495327102803738,0.5233644859813084,0.14018691588785046,0.16822429906542055,0.2897196261682243,0.11214953271028037,0.037383177570093455,0.028037383177570093,0.009345794392523364,0.009345794392523364,0.205607476635514,1.0
40996,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.11111111111111,6.772083217970015,25.0,3.0,3.0,4.0,1.0,1.0,12.840909090909092,0.3333333333333333,0.40860215053763443,0.20430107526881722,0.17204301075268819,0.06451612903225806,0.13978494623655913,0.07526881720430108,0.010752688172043012,0.0,0.0,0.6236559139784946,1.0
134470,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.5,6.363961030678928,14.0,5.0,1.0,0.0,1.0,0.0,9.703703703703704,0.4444444444444444,0.0,0.0,0.3333333333333333,0.1388888888888889,0.0,0.05555555555555555,0.3055555555555556,0.05555555555555555,0.2222222222222222,0.027777777777777776,4.0
109752,4.0,3.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.888888888888889,3.0076156060884722,12.0,1.0,9.0,7.0,2.0,0.0,10.236842105263158,0.5254237288135594,0.3135593220338983,0.1440677966101695,0.1016949152542373,0.1694915254237288,0.2457627118644068,0.03389830508474576,0.09322033898305085,0.0,0.00847457627118644,0.11016949152542373,6.0
91346,0.0,4.0,1.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,2.32379000772445,9.0,1.0,13.0,3.0,0.0,0.0,7.397260273972603,0.7272727272727273,0.025974025974025976,0.07792207792207792,0.23376623376623376,0.03896103896103896,0.1038961038961039,0.38961038961038963,0.0,0.0,0.11688311688311688,0.4675324675324675,1.0
86107,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,1.4142135623730951,13.0,11.0,0.0,0.0,2.0,0.0,10.0,0.3888888888888889,0.48148148148148145,0.12962962962962962,0.4074074074074074,0.05555555555555555,0.037037037037037035,0.05555555555555555,0.0,0.0,0.018518518518518517,0.5,6.0
1272,6.0,0.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.777777777777779,4.492550115017941,19.0,4.0,2.0,9.0,7.0,0.0,16.753554502369667,0.45454545454545453,0.35,0.17727272727272728,0.16363636363636364,0.06818181818181818,0.12272727272727273,0.14545454545454545,0.05454545454545454,0.0,0.02727272727272727,0.37272727272727274,1.0
122120,0.0,16.0,19.0,13.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,11.0,6.0,11.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.310344827586206,3.185531416470987,19.0,1.0,1.0,8.0,49.0,0.0,6.3789607097591885,0.8514357053682896,0.16729088639200998,0.27340823970037453,0.046192259675405745,0.4631710362047441,0.04744069912609238,0.026217228464419477,0.0,0.0,0.2209737827715356,0.12359550561797752,1.0
78243,8.0,7.0,7.0,5.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,7.0,5.0,9.0,9.0,3.0,1.0,0.0,0.0,0.0,8.319148936170214,5.004808049043497,21.0,2.0,18.0,14.0,14.0,1.0,6.763092269326683,0.5096618357487923,0.3888888888888889,0.10628019323671498,0.19082125603864733,0.09903381642512077,0.16183574879227053,0.09420289855072464,0.004830917874396135,0.0,0.050724637681159424,0.21014492753623187,6.0
133250,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,15.75,7.225945316308843,26.0,8.0,0.0,3.0,3.0,2.0,20.601503759398497,0.6233766233766234,0.045454545454545456,0.1038961038961039,0.4675324675324675,0.2792207792207792,0.13636363636363635,0.14285714285714285,0.032467532467532464,0.0,0.0,0.2012987012987013,1.0
78945,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.3779644730092272,2.0,1.0,7.0,0.0,0.0,0.0,28.444444444444443,0.7,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,1.0
113457,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.8284271247461903,5.0,1.0,2.0,0.0,0.0,0.0,30.0,0.36363636363636365,0.2727272727272727,0.0,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.7272727272727273,1.0
117574,2.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.598076211353316,10.0,2.0,8.0,1.0,0.0,0.0,11.842105263157896,0.358974358974359,0.28205128205128205,0.10256410256410256,0.3076923076923077,0.02564102564102564,0.05128205128205128,0.20512820512820512,0.0,0.0,0.02564102564102564,0.41025641025641024,1.0
137761,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2649110640673518,5.0,2.0,6.0,0.0,0.0,0.0,19.653846153846153,0.5,0.03571428571428571,0.25,0.39285714285714285,0.07142857142857142,0.0,0.21428571428571427,0.17857142857142858,0.0,0.21428571428571427,0.39285714285714285,1.0
93914,2.0,4.0,3.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,26.05263157894737,8.916113280089695,44.0,15.0,0.0,0.0,7.0,12.0,9.82095238095238,0.6363636363636364,0.3654916512059369,0.17810760667903525,0.15769944341372913,0.055658627087198514,0.1280148423005566,0.13358070500927643,0.04452690166975881,0.0037105751391465678,0.03896103896103896,0.24860853432282004,3.0
7597,7.0,3.0,6.0,6.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,5.0,1.0,3.0,4.0,6.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,10.714285714285714,3.519453739126107,18.0,5.0,2.0,17.0,16.0,0.0,9.736979166666666,0.681704260651629,0.5238095238095238,0.15288220551378445,0.19548872180451127,0.23809523809523808,0.11528822055137844,0.12280701754385964,0.08270676691729323,0.0,0.02756892230576441,0.2656641604010025,5.0
100327,3.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.083333333333333,2.2343733444579583,9.0,1.0,6.0,6.0,0.0,0.0,17.958333333333332,0.5238095238095238,0.39285714285714285,0.20238095238095238,0.11904761904761904,0.2619047619047619,0.047619047619047616,0.05952380952380952,0.023809523809523808,0.0,0.047619047619047616,0.16666666666666666,1.0
92379,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,1.7097008285302207,7.0,1.0,11.0,3.0,0.0,0.0,12.39344262295082,0.676923076923077,0.2,0.38461538461538464,0.27692307692307694,0.015384615384615385,0.09230769230769231,0.12307692307692308,0.0,0.015384615384615385,0.23076923076923078,0.07692307692307693,1.0
10919,4.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.1,6.154492487425569,24.0,4.0,1.0,2.0,6.0,1.0,21.197452229299362,0.5348837209302325,0.6337209302325582,0.21511627906976744,0.27906976744186046,0.05232558139534884,0.0872093023255814,0.05232558139534884,0.0872093023255814,0.0,0.09883720930232558,0.27906976744186046,5.0
55680,1.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.3,1.3374935098492586,8.0,4.0,3.0,7.0,0.0,0.0,12.397058823529411,0.7922077922077922,0.14285714285714285,0.012987012987012988,0.4805194805194805,0.12987012987012986,0.07792207792207792,0.0,0.18181818181818182,0.0,0.16883116883116883,0.37662337662337664,1.0
168450,3.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,7.615384615384615,2.567049588485503,15.0,4.0,1.0,11.0,1.0,0.0,19.266666666666666,0.32,0.016,0.016,0.184,0.208,0.24,0.176,0.056,0.016,0.04,0.216,3.0
153347,2.0,2.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.928571428571429,2.4950500446433383,9.0,2.0,9.0,5.0,0.0,0.0,10.79746835443038,0.29411764705882354,0.35294117647058826,0.011764705882352941,0.15294117647058825,0.2235294117647059,0.10588235294117647,0.11764705882352941,0.058823529411764705,0.011764705882352941,0.023529411764705882,0.2823529411764706,6.0
80313,8.0,6.0,3.0,6.0,7.0,3.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,5.882352941176471,4.422838152838425,23.0,1.0,21.0,9.0,3.0,1.0,9.861904761904762,0.6635514018691588,0.3878504672897196,0.18691588785046728,0.205607476635514,0.1588785046728972,0.028037383177570093,0.1308411214953271,0.04205607476635514,0.0,0.0,0.5046728971962616,6.0
73429,11.0,11.0,13.0,13.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,20.0,15.0,8.0,8.0,3.0,3.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.703703703703704,5.56202401209408,27.0,1.0,12.0,23.0,40.0,6.0,3.8472803347280333,0.8641975308641975,0.6502057613168725,0.15020576131687244,0.16769547325102882,0.0720164609053498,0.16563786008230452,0.13271604938271606,0.0,0.0,0.018518518518518517,0.6172839506172839,1.0
90454,4.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.2727272727272725,6.664696678633006,20.0,1.0,7.0,2.0,2.0,0.0,6.309523809523809,0.4827586206896552,0.1839080459770115,0.3103448275862069,0.08045977011494253,0.09195402298850575,0.22988505747126436,0.21839080459770116,0.011494252873563218,0.0,0.19540229885057472,0.2413793103448276,1.0
97684,1.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,0.4140393356054125,2.0,1.0,15.0,0.0,0.0,0.0,20.0,0.8,0.05,0.0,0.1,0.0,0.0,0.05,0.1,0.05,0.45,0.0,1.0
201368,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8284271247461903,10.0,6.0,0.0,2.0,0.0,0.0,21.11111111111111,0.425,0.05,0.0,0.225,0.05,0.1,0.025,0.175,0.075,0.4,0.05,2.0
204141,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.4142135623730951,5.0,3.0,2.0,0.0,0.0,0.0,25.076923076923077,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.0,0.0,0.058823529411764705,0.11764705882352941,1.0
178660,11.0,5.0,4.0,5.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,14.81081081081081,4.976823160286969,28.0,9.0,0.0,6.0,26.0,5.0,8.228163992869876,0.784070796460177,0.3345132743362832,0.1663716814159292,0.37168141592920356,0.10265486725663717,0.07079646017699115,0.12920353982300886,0.03893805309734513,0.0017699115044247787,0.18761061946902655,0.20530973451327433,1.0
41474,6.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,11.142857142857142,5.1866269290453975,25.0,5.0,1.0,5.0,7.0,1.0,18.34319526627219,0.5114942528735632,0.4367816091954023,0.1724137931034483,0.20689655172413793,0.20114942528735633,0.04597701149425287,0.15517241379310345,0.028735632183908046,0.0,0.08045977011494253,0.4367816091954023,6.0
103576,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,5.123475382979799,30.0,18.0,0.0,0.0,1.0,3.0,6.147058823529412,0.5403225806451613,0.5403225806451613,0.11290322580645161,0.14516129032258066,0.13709677419354838,0.1935483870967742,0.1532258064516129,0.07258064516129033,0.0,0.0,0.45161290322580644,6.0
143247,4.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,3.4641016151377544,19.0,10.0,0.0,2.0,11.0,0.0,17.628865979381445,0.5345622119815668,0.05069124423963134,0.09216589861751152,0.2119815668202765,0.1889400921658986,0.19815668202764977,0.16129032258064516,0.05069124423963134,0.0,0.0,0.2857142857142857,1.0
147566,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.111111111111111,1.8333333333333337,6.0,1.0,6.0,3.0,0.0,0.0,9.790697674418604,0.3958333333333333,0.125,0.20833333333333334,0.25,0.041666666666666664,0.3125,0.16666666666666666,0.10416666666666667,0.0,0.22916666666666666,0.10416666666666667,1.0
4453,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.222222222222221,4.409585518440983,22.0,8.0,0.0,2.0,6.0,1.0,15.264705882352942,0.7612903225806451,0.01935483870967742,0.0,0.21935483870967742,0.34838709677419355,0.22580645161290322,0.012903225806451613,0.04516129032258064,0.0,0.05161290322580645,0.10967741935483871,5.0
135517,4.0,2.0,3.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.142857142857142,4.316082880178673,20.0,1.0,4.0,13.0,4.0,0.0,8.394444444444444,0.42105263157894735,0.4105263157894737,0.1,0.21052631578947367,0.11578947368421053,0.08947368421052632,0.07368421052631578,0.042105263157894736,0.0,0.0,0.5263157894736842,1.0
99700,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.379806676741042,35.0,8.0,0.0,2.0,1.0,2.0,21.862385321100916,0.16129032258064516,0.31451612903225806,0.16129032258064516,0.29838709677419356,0.11290322580645161,0.0967741935483871,0.08064516129032258,0.056451612903225805,0.0,0.06451612903225806,0.3709677419354839,1.0
129850,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.5,2.1213203435596424,8.0,5.0,1.0,1.0,0.0,0.0,17.733333333333334,0.04,0.24,0.04,0.2,0.36,0.08,0.0,0.04,0.0,0.04,0.08,1.0
205755,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428571428571429,2.7602622373694166,14.0,7.0,0.0,3.0,4.0,0.0,22.823529411764707,0.4329896907216495,0.1958762886597938,0.17525773195876287,0.26804123711340205,0.020618556701030927,0.17525773195876287,0.36082474226804123,0.010309278350515464,0.0,0.010309278350515464,0.2268041237113402,1.0
